name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Lille, Hauts-de-France, France",2025-10-21T00:00:00,56.9,56.9,52.5,85.29,0.003,100,rain,0,0,33.1,18.4,191,990.4,100,22.4,0,0,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-21T01:00:00,55.7,55.7,53.3,91.68,0.035,100,rain,0,0,33.8,22.2,201,990.4,100,2.5,0,0,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-21T02:00:00,56.1,56.1,53,89.45,0.033,100,rain,0,0,36,20.9,201,990.5,100,12.4,0,0,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-21T03:00:00,55.2,55.2,53.7,94.43,0.076,100,rain,0,0,38.5,19.7,212,990.9,100,3.1,0,0,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-21T04:00:00,55.7,55.7,54.1,94.35,0.114,100,rain,0,0,31.1,16.5,221,991.6,100,10.6,0,0,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-21T05:00:00,55.7,55.7,53.8,93.33,0,0,,0,0,29,14.1,221,992.1,100,9.3,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-21T06:00:00,55.7,55.7,53.6,92.87,0.001,100,rain,0,0,24.7,15.6,212,992.7,100,31.7,0,0,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-21T07:00:00,54.8,54.8,53.3,94.57,0,0,,0,0,21.8,13.3,202,993.4,100,33.6,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-21T08:00:00,54.7,54.7,53.3,94.71,0.008,100,rain,0,0,23.3,15.6,201,994,100,6.2,0,0,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-21T09:00:00,54.6,54.6,52.9,94.11,0.023,100,rain,0,0,25.2,15.5,210,994.8,100,3.7,15,0.1,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-21T10:00:00,54.3,54.3,52.9,95.09,0.124,100,rain,0,0,24.3,16.3,211,995.4,100,6.2,42,0.2,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-21T11:00:00,55.6,55.6,53.3,92.04,0,0,,0,0,26.1,14.1,211,995.9,88,12.4,165,0.6,2,,Partially cloudy,partly-cloudy-day,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-21T12:00:00,56.5,56.5,53,88.04,0,0,,0,0,25.1,15.5,210,996.3,100,16.8,246,0.9,2,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-21T13:00:00,57.8,57.8,52.5,82.22,0,0,,0,0,27.6,15.6,201,996.6,100,9.3,158,0.6,2,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-21T14:00:00,59.3,59.3,52.2,77.31,0,0,,0,0,26.1,14.3,201,996.3,88,18,232,0.8,2,,Partially cloudy,partly-cloudy-day,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-21T15:00:00,59.2,59.2,51.6,75.82,0,0,,0,0,24.3,15.1,202,996.3,100,18,137,0.5,1,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-21T16:00:00,59.9,59.9,50.8,71.7,0,0,,0,0,27,15.7,210,996.1,100,21.7,78,0.3,1,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-21T17:00:00,59.6,59.6,50.4,71.51,0,0,,0,0,25.7,11.5,200,995.9,88,23.6,56,0.2,1,,Partially cloudy,partly-cloudy-day,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-21T18:00:00,59.1,59.1,51.6,76.14,0,0,,0,0,23.9,8.1,192,995.6,100,36.7,10,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-21T19:00:00,56.9,56.9,53.6,88.7,0.03,100,rain,0,0,14.9,6.8,200,995.6,100,29.2,0,0,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-21T20:00:00,56.5,56.5,52.1,85.29,0.003,100,rain,0,0,25.1,9,211,996.1,100,37.3,0,0,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-21T21:00:00,54.8,54.8,52.1,90.74,0.001,100,rain,0,0,13.3,9.6,210,996.2,100,37.3,0,0,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-21T22:00:00,55.6,55.6,52.5,89.06,0,0,,0,0,16,11,220,996.3,100,37.3,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-21T23:00:00,54.6,54.6,52.1,91.34,0,0,,0,0,15.6,9,211,996.6,75,36,0,0,0,,Partially cloudy,partly-cloudy-night,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-22T00:00:00,54.7,54.7,52,90.76,0,0,,0,0,15.8,7.8,191,996.8,88,36.7,0,0,0,,Partially cloudy,partly-cloudy-night,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-22T01:00:00,54.2,54.2,51.5,90.74,0,0,,0,0,14.1,9.3,200,996.8,100,36,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-22T02:00:00,53.8,53.8,51.9,93,0,0,,0,0,15.6,9.2,201,997,100,37.3,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-22T03:00:00,53.4,53.4,51.6,93.6,0,0,,0,0,17.2,10.7,209,997.2,88,33.6,0,0,0,,Partially cloudy,partly-cloudy-night,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-22T04:00:00,53.4,53.4,51.6,93.61,0,0,,0,0,15.7,8.5,210,997.5,100,27.3,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-22T05:00:00,53.7,53.7,51.5,92.42,0.001,100,rain,0,0,14.7,10.2,229,997.8,100,5,0,0,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-22T06:00:00,52.4,52.4,51,94.9,0.015,100,rain,0,0,18.7,4.5,210,997.7,88,11.2,0,0,0,,"Rain, Partially cloudy",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-22T07:00:00,51.2,51.2,50.1,95.99,0,0,,0,0,7.7,5.6,191,998.2,75.9,16.2,0,0,0,,Partially cloudy,partly-cloudy-night,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-22T08:00:00,51.2,51.2,50.3,96.63,0,0,,0,0,9,5.8,210,998.3,75,16.8,0,0,0,,Partially cloudy,partly-cloudy-night,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-22T09:00:00,52.4,52.4,51.5,96.68,0,0,,0,0,10.3,6.8,209,998.8,100,16.8,29,0.1,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-22T10:00:00,53.7,53.7,52.1,94.25,0,0,,0,0,11.2,5.9,191,999.3,100,14.3,69,0.2,1,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-22T11:00:00,55.1,55.1,52.5,90.66,0,0,,0,0,9.8,5.4,219,999.8,100,19.3,133,0.5,1,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-22T12:00:00,56.9,56.9,52.1,83.99,0,0,,0,0,14.7,7.9,210,999.9,100,18.6,166,0.6,2,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-22T13:00:00,58.3,58.3,51.6,78.52,0,0,,0,0,14.5,8.2,229,1000,100,21.7,239,0.9,2,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-22T14:00:00,58.4,58.4,51.6,78.18,0,0,,0,0,16.7,9.2,219,999.5,100,18.6,210,0.8,2,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-22T15:00:00,59.6,59.6,49.5,69.3,0,0,,0,0,12.9,8.5,181,998.9,100,24.9,173,0.6,2,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-22T16:00:00,57.9,57.9,52.4,81.62,0.007,100,rain,0,0,11.8,4.7,218,998.4,100,11.8,95,0.3,1,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-22T17:00:00,59.3,59.3,51.8,76.35,0,0,,0,0,11.1,6,209,998.1,88,26.7,78,0.3,1,,Partially cloudy,partly-cloudy-day,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-22T18:00:00,58.3,58.3,51,76.53,0,0,,0,0,14.2,6.8,180,997.5,75,32.9,25,0.1,0,,Partially cloudy,partly-cloudy-day,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-22T19:00:00,54.7,54.7,49.4,82.19,0,0,,0,0,9.6,4.7,159,997.1,99.6,36,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-22T20:00:00,53.3,53.3,49.8,87.72,0,0,,0,0,9.7,6.6,140,996.3,100,14.3,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-22T21:00:00,53.8,53.8,50.7,89.25,0,0,,0,0,10.9,6.8,121,994.9,100,19.9,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-22T22:00:00,54.6,54.6,51,87.69,0.001,100,rain,0,0,13.9,8.9,120,993.1,100,9.9,0,0,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-22T23:00:00,54.3,54.3,52.5,93.58,0.088,100,rain,0,0,17.4,11.4,111,990.8,100,2.5,0,0,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-23T00:00:00,55.1,55.1,53.9,95.53,0.098,100,rain,0,0,22.9,13.2,121,987.5,100,1.2,0,0,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-23T01:00:00,56.6,56.6,55.7,96.67,0.144,100,rain,0,0,27.9,16.5,141,984.5,100,1.2,0,0,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-23T02:00:00,58.7,58.7,57.4,95.51,0.101,100,rain,0,0,34,15.5,160,982.4,100,1.9,0,0,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-23T03:00:00,60.9,60.9,58.3,91.44,0.039,100,rain,0,0,43.5,19.6,181,980.8,100,3.7,0,0,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-23T04:00:00,61,61,56.6,85.23,0.009,100,rain,0,0,36.1,16.9,210,980.4,100,37.3,0,0,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-23T05:00:00,60.1,60.1,52.9,77.26,0,0,,0,0,35.9,21.3,210,979.6,100,37.3,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-23T06:00:00,58.3,58.3,51.6,78.18,0,0,,0,0,33.4,18.7,200,979.1,100,32.3,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-23T07:00:00,57.2,57.2,48.5,72.52,0,0,,0,0,37.1,22.5,201,978.7,88,34.8,0,0,0,,Partially cloudy,partly-cloudy-night,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-23T08:00:00,55.7,55.7,45.8,69.32,0.007,100,rain,0,0,38,21.8,191,977.9,100,37.3,0,0,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-23T09:00:00,51.9,51.9,44.1,74.66,0.001,100,rain,0,0,51.4,25.7,209,977.7,88,12.4,16,0.1,0,,"Rain, Partially cloudy",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-23T10:00:00,50.1,50.1,46.7,87.8,0.09,100,rain,0,0,45.1,27,191,976.4,100,4.3,17,0.1,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-23T11:00:00,50.7,50.7,45.9,83.64,0.009,100,rain,0,0,53,31.7,191,975.4,100,3.7,33,0.1,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-23T12:00:00,51.1,51.1,49.4,93.86,0.009,100,rain,0,0,54.7,21.2,213,975.8,100,1.2,73,0.3,1,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-23T13:00:00,53.2,53.2,50.3,89.61,0.019,100,rain,0,0,44.8,28.9,251,977.8,100,2.5,21,0.1,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-23T14:00:00,51.6,51.6,50.3,95.26,0.114,100,rain,0,0,53.1,31.1,261,980.1,100,1.2,45,0.2,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-23T15:00:00,51.2,51.2,49.6,94.42,0.102,100,rain,0,0,46.9,30.9,271,983.5,100,3.1,36,0.1,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-23T16:00:00,51,51,47.9,88.86,0.016,100,rain,0,0,51.3,28.6,271,986.6,100,12.4,19,0.1,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-23T17:00:00,51.5,51.5,46.6,83.21,0,0,,0,0,46.2,25.5,261,989,100,24.2,17,0.1,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-23T18:00:00,51.9,51.9,45.7,79.46,0,0,,0,0,38.8,20.4,261,990.6,88,10.6,26,0.1,0,,Partially cloudy,partly-cloudy-day,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-23T19:00:00,51.5,51.5,44.7,77.3,0,0,,0,0,34.9,20.4,251,992.4,100,37.3,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-23T20:00:00,51.5,51.5,44.7,77.32,0,0,,0,0,28.5,14.3,250,993.3,100,37.3,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-23T21:00:00,50.6,50.6,44.8,80.46,0,0,,0,0,21.2,11.8,223,994,100,28,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-23T22:00:00,49.7,44.4,45.7,86.02,0.008,100,rain,0,0,30.1,14.5,232,994.7,100,6.2,0,0,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-23T23:00:00,49.3,43.2,45.8,87.6,0.019,100,rain,0,0,29.1,17.2,260,995.6,100,8.7,0,0,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-24T00:00:00,47.9,40.9,46,92.96,0.082,100,rain,0,0,31.2,20.2,252,996.2,100,2.5,0,0,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-24T01:00:00,46.7,38.7,44.2,90.94,0.039,100,rain,0,0,34.9,22.7,270,997.9,100,8.1,0,0,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-24T02:00:00,46.5,39,40.3,78.86,0.008,100,rain,0,0,36.2,19.7,260,998.5,100,37.3,0,0,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-24T03:00:00,45.3,39.3,41.1,85.14,0,0,,0,0,26.7,12.4,241,999.3,75,36.7,0,0,0,,Partially cloudy,partly-cloudy-night,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-24T04:00:00,45.3,38.9,41,85.12,0,0,,0,0,20.3,13.8,241,1000.2,64.9,31.7,0,0,0,,Partially cloudy,partly-cloudy-night,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-24T05:00:00,44.9,38.6,40.2,83.34,0,0,,0,0,20,13.2,231,1000.7,19.5,33.6,0,0,0,,Clear,clear-night,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-24T06:00:00,42.7,36.3,40.1,90.72,0,0,,0,0,18.7,11.8,222,1001.2,11.9,23.6,0,0,0,,Clear,clear-night,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-24T07:00:00,42.2,36.4,38.9,88.19,0,0,,0,0,16.7,9.7,212,1001.6,11.4,24.9,0,0,0,,Clear,clear-night,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-24T08:00:00,42.3,36.2,39.4,89.44,0,0,,0,0,16.5,10.8,193,1002,10.8,34.2,0,0,0,,Clear,clear-night,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-24T09:00:00,43.5,36.1,40.3,88.63,0,0,,0,0,27.1,15.8,210,1002.6,22.1,13,23,0.1,0,,Partially cloudy,partly-cloudy-day,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-24T10:00:00,46.1,38.9,41.9,85.23,0,0,,0,0,26.6,18.1,220,1003.3,27.9,6.8,65,0.2,1,,Partially cloudy,partly-cloudy-day,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-24T11:00:00,47.6,40.6,42.6,82.67,0,0,,0,0,29.5,19.3,219,1003.6,75,11.2,297,1.1,3,,Partially cloudy,partly-cloudy-day,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-24T12:00:00,47.7,41,43.2,84.39,0.001,100,rain,0,0,30.4,17.7,210,1003.8,100,11.2,131,0.5,1,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-24T13:00:00,49.2,42.7,44.7,84.53,0.015,100,rain,0,0,31.3,18.8,210,1003.9,100,12.4,99,0.4,1,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-24T14:00:00,49.5,42.6,44.4,82.68,0.008,100,rain,0,0,34.6,21.9,210,1003.7,100,10.6,421,1.5,4,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-24T15:00:00,50.3,50.3,45.3,82.98,0.003,100,rain,0,0,32,16.8,210,1003.4,75,11.2,97,0.3,1,,"Rain, Partially cloudy",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-24T16:00:00,49.5,44.2,45.7,86.71,0.045,100,rain,0,0,29,14,211,1003.4,100,3.1,75,0.3,1,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-24T17:00:00,51.5,51.5,46.4,82.75,0.016,100,rain,0,0,28.6,15.4,221,1002.6,88,8.1,172,0.6,2,,"Rain, Partially cloudy",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-24T18:00:00,49.4,43.2,43.5,80.12,0,0,,0,0,31.5,18.3,220,1002.4,88,25.5,17,0.1,0,,Partially cloudy,partly-cloudy-day,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-24T19:00:00,48.4,42.1,43.2,81.84,0,0,,0,0,32.3,17.4,210,1002.6,88,37.3,0,0,0,,Partially cloudy,partly-cloudy-night,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-24T20:00:00,48.3,41.8,43.1,82.33,0.009,100,rain,0,0,31.5,17.7,210,1002.3,100,36.7,0,0,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-24T21:00:00,47.1,42.1,43.1,86.09,0.011,100,rain,0,0,28.1,10.8,238,1002.6,100,10.6,0,0,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-24T22:00:00,47.1,40.8,43.9,88.7,0.068,100,rain,0,0,31.7,15.5,210,1002.3,100,2.5,0,0,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-24T23:00:00,47.1,42.1,44,88.88,0.045,100,rain,0,0,23.3,10.8,200,1001.8,52.9,37.3,0,0,0,,"Rain, Partially cloudy",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-25T00:00:00,47.4,41.6,44.7,90.17,0.023,100,rain,0,0,22.2,14.1,210,1001.3,75,3.7,0,0,0,,"Rain, Partially cloudy",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-25T01:00:00,47.6,41.2,44.3,88.4,0.001,100,rain,0,0,27.7,16.5,210,1000.9,75,12.4,0,0,0,,"Rain, Partially cloudy",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-25T02:00:00,47.4,41.3,44,87.82,0.008,100,rain,0,0,23.8,15.2,200,1000.3,88,31.7,0,0,0,,"Rain, Partially cloudy",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-25T03:00:00,47.1,40.6,43.5,87.38,0.001,100,rain,0,0,26.3,16.3,200,999.7,88,37.3,0,0,0,,"Rain, Partially cloudy",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-25T04:00:00,47.6,41,44.1,87.45,0.005,100,rain,0,0,27.2,17.3,201,998.6,100,37.3,0,0,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-25T05:00:00,48,41.2,44.8,88.62,0.011,100,rain,0,0,31.7,18.4,200,997.8,100,22.4,0,0,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-25T06:00:00,48,41.3,45.8,92.21,0.093,100,rain,0,0,31,18.4,202,997.1,100,8.7,0,0,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-25T07:00:00,48.5,42.5,46.9,94.32,0,0,,0,0,29.8,15.8,241,997.8,100,35.4,0,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-25T08:00:00,48.5,42.5,45.8,90.23,0,0,,0,0,26.3,15.8,250,998.5,88,31.7,0,0,0,,Partially cloudy,partly-cloudy-night,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-25T09:00:00,48.5,42.5,45.8,90.34,0,0,,0,0,25.5,15.8,251,999.3,100,6.8,3,0,0,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-25T10:00:00,49.4,43,47,91.49,0.008,100,rain,0,0,29.8,19.2,251,1000.6,100,12.4,53,0.2,1,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-25T11:00:00,50.7,50.7,47.5,88.99,0,0,,0,0,27.6,19.2,261,1001.3,100,16.2,118,0.4,1,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-25T12:00:00,51.9,51.9,47,83.28,0,0,,0,0,29.5,17.9,271,1002.5,100,24.2,80,0.3,1,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-25T13:00:00,53,53,47.4,81.05,0,0,,0,0,27.5,15.5,271,1003.2,100,18.6,120,0.4,1,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-25T14:00:00,54.2,54.2,45.8,73.18,0,0,,0,0,26.6,17.5,281,1003.3,88,12.4,135,0.5,1,,Partially cloudy,partly-cloudy-day,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-25T15:00:00,53.7,53.7,45.8,74.3,0,0,,0,0,25.5,12.4,280,1003.6,100,21.7,95,0.3,1,,Overcast,cloudy,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-25T16:00:00,55.1,55.1,44.9,68.53,0,0,,0,0,18.6,11.7,280,1003.6,88,19.3,132,0.5,1,,Partially cloudy,partly-cloudy-day,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-25T17:00:00,52.6,52.6,44.7,74.48,0.007,100,rain,0,0,20.6,11.1,279,1003.6,100,31.7,129,0.5,1,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-25T18:00:00,51.2,51.2,44.9,79.13,0.002,100,rain,0,0,19.4,7,261,1003.4,85.4,37.3,8,0,0,,"Rain, Partially cloudy",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-25T19:00:00,50.2,50.2,45.2,82.98,0.017,100,rain,0,0,19,10.5,252,1003.7,100,37.3,0,0,0,,"Rain, Overcast",rain,"59580003,F2929,62516002,59606004,59343001"
"Lille, Hauts-de-France, France",2025-10-25T20:00:00,47.5,44.7,44,87.54,0,0,,0,0,22.9,5.9,279,1004.5,88,37.3,0,0,0,,Partially cloudy,partly-cloudy-night,"59580003,F2929,62516002,59606004,59343001"
